"election_cycle","report_date","region","elections","keyword","spend_usd"
"US-Federal-2018",2019-09-16,"US","US-Federal","elizabeth warren",476900
"US-Federal-2018",2019-09-02,"US","US-Federal","elizabeth warren",451900
"US-Federal-2018",2019-08-26,"US","US-Federal","elizabeth warren",436800
"US-Federal-2018",2019-08-19,"US","US-Federal","elizabeth warren",425000
"US-Federal-2018",2019-08-12,"US","US-Federal","elizabeth warren",410500
"US-Federal-2018",2019-08-05,"US","US-Federal","elizabeth warren",383700
"US-Federal-2018",2019-07-29,"US","US-Federal","elizabeth warren",357900
"US-Federal-2018",2019-07-22,"US","US-Federal","elizabeth warren",353400
"US-Federal-2018",2019-07-15,"US","US-Federal","elizabeth warren",345000
"US-Federal-2018",2019-07-08,"US","US-Federal","elizabeth warren",335100
"US-Federal-2018",2019-07-01,"US","US-Federal","elizabeth warren",325900
"US-Federal-2018",2019-06-24,"US","US-Federal","beto o rourke",296000
"US-Federal-2018",2019-06-17,"US","US-Federal","beto o rourke",295500
"US-Federal-2018",2019-06-10,"US","US-Federal","beto o rourke",291600
"US-Federal-2018",2019-06-03,"US","US-Federal","beto o rourke",289100
"US-Federal-2018",2019-05-27,"US","US-Federal","beto o rourke",289100
"US-Federal-2018",2019-05-20,"US","US-Federal","beto o rourke",288900
"US-Federal-2018",2019-05-13,"US","US-Federal","beto o rourke",286300
"US-Federal-2018",2019-05-06,"US","US-Federal","beto o rourke",258300
"US-Federal-2018",2019-04-29,"US","US-Federal","beto o rourke",185200
"US-Federal-2018",2019-04-22,"US","US-Federal","beto o rourke",183900
"US-Federal-2018",2019-04-15,"US","US-Federal","beto o rourke",174200
"US-Federal-2018",2019-04-08,"US","US-Federal","beto o rourke",167700
"US-Federal-2018",2019-04-01,"US","US-Federal","beto o rourke",161500
"US-Federal-2018",2019-03-25,"US","US-Federal","beto o rourke",156200
"US-Federal-2018",2019-03-24,"US","US-Federal","beto o rourke",155200
"US-Federal-2018",2019-03-18,"US","US-Federal","beto o rourke",152400
"US-Federal-2018",2019-03-11,"US","US-Federal","beto o rourke",142700
"US-Federal-2018",2019-02-24,"US","US-Federal","beto o rourke",136300
"US-Federal-2018",2019-02-18,"US","US-Federal","beto o rourke",136300
"US-Federal-2018",2019-02-11,"US","US-Federal","beto o rourke",136300
"US-Federal-2018",2019-02-04,"US","US-Federal","beto o rourke",136300
"US-Federal-2018",2019-01-28,"US","US-Federal","beto o rourke",136300
"US-Federal-2018",2019-01-21,"US","US-Federal","beto o rourke",136300
"US-Federal-2018",2019-01-14,"US","US-Federal","beto o rourke",136100
"US-Federal-2018",2019-01-07,"US","US-Federal","beto o rourke",129500
"US-Federal-2018",2018-12-10,"US","US-Federal","beto o rourke",128200
"US-Federal-2018",2018-12-03,"US","US-Federal","beto o rourke",129500
"US-Federal-2018",2018-11-26,"US","US-Federal","beto o rourke",136300
"US-Federal-2018",2018-11-19,"US","US-Federal","beto o rourke",136300
"US-Federal-2018",2018-11-12,"US","US-Federal","beto o rourke",136200
"US-Federal-2018",2018-11-05,"US","US-Federal","beto o rourke",127600
"US-Federal-2018",2018-10-29,"US","US-Federal","beto o rourke",113600
"US-Federal-2018",2018-10-22,"US","US-Federal","beto o rourke",92100
"US-Federal-2018",2018-10-15,"US","US-Federal","beto o rourke",71800
"US-Federal-2018",2018-10-09,"US","US-Federal","beto o rourke",59600
"US-Federal-2018",2018-10-01,"US","US-Federal","beto o rourke",49700
"US-Federal-2018",2018-09-24,"US","US-Federal","beto o rourke",43800
"US-Federal-2018",2018-09-17,"US","US-Federal","beto o rourke",39500
"US-Federal-2018",2018-09-10,"US","US-Federal","ron desantis",45600
"US-Federal-2018",2018-09-03,"US","US-Federal","ron desantis",43700
"US-Federal-2018",2018-08-27,"US","US-Federal","ron desantis",37300
"US-Federal-2018",2018-08-13,"US","US-Federal","aclu",28700
"US-Federal-2018",2019-12-02,"US","US-Federal","pete buttigieg",727400
"US-Federal-2018",2019-11-25,"US","US-Federal","pete buttigieg",685900
"US-Federal-2018",2019-11-20,"US","US-Federal","pete buttigieg",673300
"US-Federal-2018",2019-11-18,"US","US-Federal","pete buttigieg",673300
"US-Federal-2018",2019-11-11,"US","US-Federal","pete buttigieg",673300
"US-Federal-2018",2019-11-04,"US","US-Federal","pete buttigieg",661600
"US-Federal-2018",2019-10-28,"US","US-Federal","pete buttigieg",643700
"US-Federal-2018",2019-10-21,"US","US-Federal","pete buttigieg",604600
"US-Federal-2018",2019-10-14,"US","US-Federal","pete buttigieg",545900
"US-Federal-2018",2019-10-07,"US","US-Federal","pete buttigieg",509600
"US-Federal-2018",2019-09-30,"US","US-Federal","pete buttigieg",501600
"US-Federal-2018",2019-09-23,"US","US-Federal","pete buttigieg",487600
"US-Federal-2018",2019-09-16,"US","US-Federal","pete buttigieg",476900
"US-Federal-2018",2019-09-02,"US","US-Federal","kamala harris",451900
"US-Federal-2018",2019-08-26,"US","US-Federal","kamala harris",436800
"US-Federal-2018",2019-08-19,"US","US-Federal","kamala harris",425000
"US-Federal-2018",2019-08-12,"US","US-Federal","kamala harris",410500
"US-Federal-2018",2019-08-05,"US","US-Federal","kamala harris",383700
"US-Federal-2018",2019-07-29,"US","US-Federal","pete buttigieg",357900
"US-Federal-2018",2019-07-22,"US","US-Federal","beto o rourke",353400
"US-Federal-2018",2019-07-15,"US","US-Federal","beto o rourke",345000
"US-Federal-2018",2019-07-08,"US","US-Federal","beto o rourke",335100
"US-Federal-2018",2019-07-01,"US","US-Federal","beto o rourke",325900
"US-Federal-2018",2019-06-24,"US","US-Federal","elizabeth warren",296000
"US-Federal-2018",2019-06-17,"US","US-Federal","elizabeth warren",295500
"US-Federal-2018",2019-06-10,"US","US-Federal","elizabeth warren",291600
"US-Federal-2018",2019-06-03,"US","US-Federal","elizabeth warren",289100
"US-Federal-2018",2019-05-27,"US","US-Federal","elizabeth warren",289100
"US-Federal-2018",2019-05-20,"US","US-Federal","elizabeth warren",288900
"US-Federal-2018",2019-05-13,"US","US-Federal","elizabeth warren",286300
"US-Federal-2018",2019-05-06,"US","US-Federal","elizabeth warren",258300
"US-Federal-2018",2019-04-29,"US","US-Federal","elizabeth warren",185200
"US-Federal-2018",2019-04-22,"US","US-Federal","elizabeth warren",183900
"US-Federal-2018",2019-04-15,"US","US-Federal","elizabeth warren",174200
"US-Federal-2018",2019-04-08,"US","US-Federal","elizabeth warren",167700
"US-Federal-2018",2019-04-01,"US","US-Federal","elizabeth warren",161500
"US-Federal-2018",2019-03-25,"US","US-Federal","elizabeth warren",156200
"US-Federal-2018",2019-03-24,"US","US-Federal","elizabeth warren",155200
"US-Federal-2018",2019-03-18,"US","US-Federal","rick scott",152400
"US-Federal-2018",2019-03-11,"US","US-Federal","rick scott",142700
"US-Federal-2018",2019-02-24,"US","US-Federal","rick scott",136300
"US-Federal-2018",2019-02-18,"US","US-Federal","rick scott",136300
"US-Federal-2018",2019-02-11,"US","US-Federal","rick scott",136300
"US-Federal-2018",2019-02-04,"US","US-Federal","rick scott",136300
"US-Federal-2018",2019-01-28,"US","US-Federal","rick scott",136300
"US-Federal-2018",2019-01-21,"US","US-Federal","rick scott",136300
"US-Federal-2018",2019-01-14,"US","US-Federal","rick scott",136100
"US-Federal-2018",2019-01-07,"US","US-Federal","rick scott",129500
"US-Federal-2018",2018-12-10,"US","US-Federal","rick scott",128200
"US-Federal-2018",2018-12-03,"US","US-Federal","rick scott",129500
"US-Federal-2018",2018-11-26,"US","US-Federal","rick scott",136300
"US-Federal-2018",2018-11-19,"US","US-Federal","rick scott",136300
"US-Federal-2018",2018-11-12,"US","US-Federal","rick scott",136200
"US-Federal-2018",2018-11-05,"US","US-Federal","rick scott",127600
"US-Federal-2018",2018-10-29,"US","US-Federal","rick scott",113600
"US-Federal-2018",2018-10-22,"US","US-Federal","rick scott",92100
"US-Federal-2018",2018-10-15,"US","US-Federal","rick scott",71800
"US-Federal-2018",2018-10-09,"US","US-Federal","rick scott",59600
"US-Federal-2018",2018-10-01,"US","US-Federal","rick scott",49700
"US-Federal-2018",2018-09-24,"US","US-Federal","rick scott",43800
"US-Federal-2018",2018-09-17,"US","US-Federal","rick scott",39500
"US-Federal-2018",2018-09-10,"US","US-Federal","rick scott",45600
"US-Federal-2018",2018-09-03,"US","US-Federal","rick scott",43700
"US-Federal-2018",2018-08-27,"US","US-Federal","rick scott",37300
"US-Federal-2018",2018-08-13,"US","US-Federal","diane black",28700
"US-Federal-2018",2019-12-02,"US","US-Federal","kamala harris",727400
"US-Federal-2018",2019-11-25,"US","US-Federal","kamala harris",685900
"US-Federal-2018",2019-11-20,"US","US-Federal","kamala harris",673300
"US-Federal-2018",2019-11-18,"US","US-Federal","kamala harris",673300
"US-Federal-2018",2019-11-11,"US","US-Federal","kamala harris",673300
"US-Federal-2018",2019-11-04,"US","US-Federal","kamala harris",661600
"US-Federal-2018",2019-10-28,"US","US-Federal","kamala harris",643700
"US-Federal-2018",2019-10-21,"US","US-Federal","kamala harris",604600
"US-Federal-2018",2019-10-14,"US","US-Federal","kamala harris",545900
"US-Federal-2018",2019-10-07,"US","US-Federal","kamala harris",509600
"US-Federal-2018",2019-09-30,"US","US-Federal","kamala harris",501600
"US-Federal-2018",2019-09-23,"US","US-Federal","kamala harris",487600
"US-Federal-2018",2019-09-16,"US","US-Federal","kamala harris",476900
"US-Federal-2018",2019-09-02,"US","US-Federal","pete buttigieg",451900
"US-Federal-2018",2019-08-26,"US","US-Federal","pete buttigieg",436800
"US-Federal-2018",2019-08-19,"US","US-Federal","pete buttigieg",425000
"US-Federal-2018",2019-08-12,"US","US-Federal","pete buttigieg",410500
"US-Federal-2018",2019-08-05,"US","US-Federal","pete buttigieg",383700
"US-Federal-2018",2019-07-29,"US","US-Federal","beto o rourke",357900
"US-Federal-2018",2019-07-22,"US","US-Federal","pete buttigieg",353400
"US-Federal-2018",2019-07-15,"US","US-Federal","pete buttigieg",345000
"US-Federal-2018",2019-07-08,"US","US-Federal","pete buttigieg",335100
"US-Federal-2018",2019-07-01,"US","US-Federal","pete buttigieg",325900
"US-Federal-2018",2019-06-24,"US","US-Federal","pete buttigieg",296000
"US-Federal-2018",2019-06-17,"US","US-Federal","pete buttigieg",295500
"US-Federal-2018",2019-06-10,"US","US-Federal","pete buttigieg",291600
"US-Federal-2018",2019-06-03,"US","US-Federal","pete buttigieg",289100
"US-Federal-2018",2019-05-27,"US","US-Federal","pete buttigieg",289100
"US-Federal-2018",2019-05-20,"US","US-Federal","pete buttigieg",288900
"US-Federal-2018",2019-05-13,"US","US-Federal","pete buttigieg",286300
"US-Federal-2018",2019-05-06,"US","US-Federal","rick scott",258300
"US-Federal-2018",2019-04-29,"US","US-Federal","rick scott",185200
"US-Federal-2018",2019-04-22,"US","US-Federal","rick scott",183900
"US-Federal-2018",2019-04-15,"US","US-Federal","rick scott",174200
"US-Federal-2018",2019-04-08,"US","US-Federal","rick scott",167700
"US-Federal-2018",2019-04-01,"US","US-Federal","rick scott",161500
"US-Federal-2018",2019-03-25,"US","US-Federal","rick scott",156200
"US-Federal-2018",2019-03-24,"US","US-Federal","rick scott",155200
"US-Federal-2018",2019-03-18,"US","US-Federal","elizabeth warren",152400
"US-Federal-2018",2019-03-11,"US","US-Federal","elizabeth warren",142700
"US-Federal-2018",2019-02-24,"US","US-Federal","elizabeth warren",136300
"US-Federal-2018",2019-02-18,"US","US-Federal","elizabeth warren",136300
"US-Federal-2018",2019-02-11,"US","US-Federal","elizabeth warren",136300
"US-Federal-2018",2019-02-04,"US","US-Federal","elizabeth warren",136300
"US-Federal-2018",2019-01-28,"US","US-Federal","elizabeth warren",136300
"US-Federal-2018",2019-01-21,"US","US-Federal","elizabeth warren",136300
"US-Federal-2018",2019-01-14,"US","US-Federal","ted cruz",136100
"US-Federal-2018",2019-01-07,"US","US-Federal","ted cruz",129500
"US-Federal-2018",2018-12-10,"US","US-Federal","ted cruz",128200
"US-Federal-2018",2018-12-03,"US","US-Federal","ted cruz",129500
"US-Federal-2018",2018-11-26,"US","US-Federal","ted cruz",136300
"US-Federal-2018",2018-11-19,"US","US-Federal","ted cruz",136300
"US-Federal-2018",2018-11-12,"US","US-Federal","ted cruz",136200
"US-Federal-2018",2018-11-05,"US","US-Federal","ted cruz",127600
"US-Federal-2018",2018-10-29,"US","US-Federal","beto",113600
"US-Federal-2018",2018-10-22,"US","US-Federal","beto",92100
"US-Federal-2018",2018-10-15,"US","US-Federal","phil bredesen",71800
"US-Federal-2018",2018-10-09,"US","US-Federal","heidi heitkamp",59600
"US-Federal-2018",2018-10-01,"US","US-Federal","josh hawley",49700
"US-Federal-2018",2018-09-24,"US","US-Federal","aclu",43800
"US-Federal-2018",2018-09-17,"US","US-Federal","aclu",39500
"US-Federal-2018",2018-09-10,"US","US-Federal","beto o'rourke",45600
"US-Federal-2018",2018-09-03,"US","US-Federal","beto o'rourke",43700
"US-Federal-2018",2018-08-27,"US","US-Federal","beto o'rourke",37300
"US-Federal-2018",2018-08-13,"US","US-Federal","ron desantis",28700
"US-Federal-2018",2019-12-02,"US","US-Federal","tulsi gabbard",727400
"US-Federal-2018",2019-11-25,"US","US-Federal","tulsi gabbard",685900
"US-Federal-2018",2019-11-20,"US","US-Federal","tulsi gabbard",673300
"US-Federal-2018",2019-11-18,"US","US-Federal","tulsi gabbard",673300
"US-Federal-2018",2019-11-11,"US","US-Federal","tulsi gabbard",673300
"US-Federal-2018",2019-11-04,"US","US-Federal","beto o rourke",661600
"US-Federal-2018",2019-10-28,"US","US-Federal","beto o rourke",643700
"US-Federal-2018",2019-10-21,"US","US-Federal","beto o rourke",604600
"US-Federal-2018",2019-10-14,"US","US-Federal","beto o rourke",545900
"US-Federal-2018",2019-10-07,"US","US-Federal","beto o rourke",509600
"US-Federal-2018",2019-09-30,"US","US-Federal","beto o rourke",501600
"US-Federal-2018",2019-09-23,"US","US-Federal","beto o rourke",487600
"US-Federal-2018",2019-09-16,"US","US-Federal","beto o rourke",476900
"US-Federal-2018",2019-09-02,"US","US-Federal","beto o rourke",451900
"US-Federal-2018",2019-08-26,"US","US-Federal","beto o rourke",436800
"US-Federal-2018",2019-08-19,"US","US-Federal","beto o rourke",425000
"US-Federal-2018",2019-08-12,"US","US-Federal","beto o rourke",410500
"US-Federal-2018",2019-08-05,"US","US-Federal","beto o rourke",383700
"US-Federal-2018",2019-07-29,"US","US-Federal","kamala harris",357900
"US-Federal-2018",2019-07-22,"US","US-Federal","kamala harris",353400
"US-Federal-2018",2019-07-15,"US","US-Federal","kamala harris",345000
"US-Federal-2018",2019-07-08,"US","US-Federal","kamala harris",335100
"US-Federal-2018",2019-07-01,"US","US-Federal","kamala harris",325900
"US-Federal-2018",2019-06-24,"US","US-Federal","joe biden",296000
"US-Federal-2018",2019-06-17,"US","US-Federal","rick scott",295500
"US-Federal-2018",2019-06-10,"US","US-Federal","rick scott",291600
"US-Federal-2018",2019-06-03,"US","US-Federal","rick scott",289100
"US-Federal-2018",2019-05-27,"US","US-Federal","rick scott",289100
"US-Federal-2018",2019-05-20,"US","US-Federal","rick scott",288900
"US-Federal-2018",2019-05-13,"US","US-Federal","rick scott",286300
"US-Federal-2018",2019-05-06,"US","US-Federal","pete buttigieg",258300
"US-Federal-2018",2019-04-29,"US","US-Federal","pete buttigieg",185200
"US-Federal-2018",2019-04-22,"US","US-Federal","pete buttigieg",183900
"US-Federal-2018",2019-04-15,"US","US-Federal","beto",174200
"US-Federal-2018",2019-04-08,"US","US-Federal","beto",167700
"US-Federal-2018",2019-04-01,"US","US-Federal","beto",161500
"US-Federal-2018",2019-03-25,"US","US-Federal","beto",156200
"US-Federal-2018",2019-03-24,"US","US-Federal","beto",155200
"US-Federal-2018",2019-03-18,"US","US-Federal","beto",152400
"US-Federal-2018",2019-03-11,"US","US-Federal","ted cruz",142700
"US-Federal-2018",2019-02-24,"US","US-Federal","ted cruz",136300
"US-Federal-2018",2019-02-18,"US","US-Federal","ted cruz",136300
"US-Federal-2018",2019-02-11,"US","US-Federal","ted cruz",136300
"US-Federal-2018",2019-02-04,"US","US-Federal","ted cruz",136300
"US-Federal-2018",2019-01-28,"US","US-Federal","ted cruz",136300
"US-Federal-2018",2019-01-21,"US","US-Federal","ted cruz",136300
"US-Federal-2018",2019-01-14,"US","US-Federal","bill nelson",136100
"US-Federal-2018",2019-01-07,"US","US-Federal","bill nelson",129500
"US-Federal-2018",2018-12-10,"US","US-Federal","bill nelson",128200
"US-Federal-2018",2018-12-03,"US","US-Federal","bill nelson",129500
"US-Federal-2018",2018-11-26,"US","US-Federal","josh hawley",136300
"US-Federal-2018",2018-11-19,"US","US-Federal","josh hawley",136300
"US-Federal-2018",2018-11-12,"US","US-Federal","josh hawley",136200
"US-Federal-2018",2018-11-05,"US","US-Federal","josh hawley",127600
"US-Federal-2018",2018-10-29,"US","US-Federal","ted cruz",113600
"US-Federal-2018",2018-10-22,"US","US-Federal","phil bredesen",92100
"US-Federal-2018",2018-10-15,"US","US-Federal","heidi heitkamp",71800
"US-Federal-2018",2018-10-09,"US","US-Federal","ted cruz",59600
"US-Federal-2018",2018-10-01,"US","US-Federal","aclu",49700
"US-Federal-2018",2018-09-24,"US","US-Federal","ron desantis",43800
"US-Federal-2018",2018-09-17,"US","US-Federal","ron desantis",39500
"US-Federal-2018",2018-09-10,"US","US-Federal","beto o rourke",45600
"US-Federal-2018",2018-09-03,"US","US-Federal","beto o rourke",43700
"US-Federal-2018",2018-08-27,"US","US-Federal","aclu",37300
"US-Federal-2018",2018-08-13,"US","US-Federal","beto o'rourke",28700
"US-Federal-2018",2019-12-02,"US","US-Federal","donald trump",727400
"US-Federal-2018",2019-11-25,"US","US-Federal","donald trump",685900
"US-Federal-2018",2019-11-20,"US","US-Federal","beto o rourke",673300
"US-Federal-2018",2019-11-18,"US","US-Federal","beto o rourke",673300
"US-Federal-2018",2019-11-11,"US","US-Federal","beto o rourke",673300
"US-Federal-2018",2019-11-04,"US","US-Federal","tulsi gabbard",661600
"US-Federal-2018",2019-10-28,"US","US-Federal","tulsi gabbard",643700
"US-Federal-2018",2019-10-21,"US","US-Federal","tulsi gabbard",604600
"US-Federal-2018",2019-10-14,"US","US-Federal","donald trump",545900
"US-Federal-2018",2019-10-07,"US","US-Federal","tulsi gabbard",509600
"US-Federal-2018",2019-09-30,"US","US-Federal","tulsi gabbard",501600
"US-Federal-2018",2019-09-23,"US","US-Federal","tulsi gabbard",487600
"US-Federal-2018",2019-09-16,"US","US-Federal","tulsi gabbard",476900
"US-Federal-2018",2019-09-02,"US","US-Federal","tulsi gabbard",451900
"US-Federal-2018",2019-08-26,"US","US-Federal","tulsi gabbard",436800
"US-Federal-2018",2019-08-19,"US","US-Federal","tulsi gabbard",425000
"US-Federal-2018",2019-08-12,"US","US-Federal","tulsi gabbard",410500
"US-Federal-2018",2019-08-05,"US","US-Federal","tulsi gabbard",383700
"US-Federal-2018",2019-07-29,"US","US-Federal","joe biden",357900
"US-Federal-2018",2019-07-22,"US","US-Federal","joe biden",353400
"US-Federal-2018",2019-07-15,"US","US-Federal","joe biden",345000
"US-Federal-2018",2019-07-08,"US","US-Federal","joe biden",335100
"US-Federal-2018",2019-07-01,"US","US-Federal","joe biden",325900
"US-Federal-2018",2019-06-24,"US","US-Federal","rick scott",296000
"US-Federal-2018",2019-06-17,"US","US-Federal","joe biden",295500
"US-Federal-2018",2019-06-10,"US","US-Federal","joe biden",291600
"US-Federal-2018",2019-06-03,"US","US-Federal","joe biden",289100
"US-Federal-2018",2019-05-27,"US","US-Federal","joe biden",289100
"US-Federal-2018",2019-05-20,"US","US-Federal","joe biden",288900
"US-Federal-2018",2019-05-13,"US","US-Federal","joe biden",286300
"US-Federal-2018",2019-05-06,"US","US-Federal","joe biden",258300
"US-Federal-2018",2019-04-29,"US","US-Federal","beto",185200
"US-Federal-2018",2019-04-22,"US","US-Federal","beto",183900
"US-Federal-2018",2019-04-15,"US","US-Federal","aclu",174200
"US-Federal-2018",2019-04-08,"US","US-Federal","aclu",167700
"US-Federal-2018",2019-04-01,"US","US-Federal","aclu",161500
"US-Federal-2018",2019-03-25,"US","US-Federal","aclu",156200
"US-Federal-2018",2019-03-24,"US","US-Federal","aclu",155200
"US-Federal-2018",2019-03-18,"US","US-Federal","vote",152400
"US-Federal-2018",2019-03-11,"US","US-Federal","aclu",142700
"US-Federal-2018",2019-02-24,"US","US-Federal","bill nelson",136300
"US-Federal-2018",2019-02-18,"US","US-Federal","bill nelson",136300
"US-Federal-2018",2019-02-11,"US","US-Federal","bill nelson",136300
"US-Federal-2018",2019-02-04,"US","US-Federal","bill nelson",136300
"US-Federal-2018",2019-01-28,"US","US-Federal","bill nelson",136300
"US-Federal-2018",2019-01-21,"US","US-Federal","bill nelson",136300
"US-Federal-2018",2019-01-14,"US","US-Federal","elizabeth warren",136100
"US-Federal-2018",2019-01-07,"US","US-Federal","heidi heitkamp",129500
"US-Federal-2018",2018-12-10,"US","US-Federal","josh hawley",128200
"US-Federal-2018",2018-12-03,"US","US-Federal","heidi heitkamp",129500
"US-Federal-2018",2018-11-26,"US","US-Federal","bill nelson",136300
"US-Federal-2018",2018-11-19,"US","US-Federal","bill nelson",136300
"US-Federal-2018",2018-11-12,"US","US-Federal","bill nelson",136200
"US-Federal-2018",2018-11-05,"US","US-Federal","beto",127600
"US-Federal-2018",2018-10-29,"US","US-Federal","phil bredesen",113600
"US-Federal-2018",2018-10-22,"US","US-Federal","ted cruz",92100
"US-Federal-2018",2018-10-15,"US","US-Federal","ted cruz",71800
"US-Federal-2018",2018-10-09,"US","US-Federal","phil bredesen",59600
"US-Federal-2018",2018-10-01,"US","US-Federal","ted cruz",49700
"US-Federal-2018",2018-09-24,"US","US-Federal","josh hawley",43800
"US-Federal-2018",2018-09-17,"US","US-Federal","josh hawley",39500
"US-Federal-2018",2018-09-10,"US","US-Federal","aclu",45600
"US-Federal-2018",2018-09-03,"US","US-Federal","aclu",43700
"US-Federal-2018",2018-08-27,"US","US-Federal","diane black",37300
"US-Federal-2018",2018-08-13,"US","US-Federal","rick scott",28700
"US-Federal-2018",2019-12-02,"US","US-Federal","beto o rourke",727400
"US-Federal-2018",2019-11-25,"US","US-Federal","beto o rourke",685900
"US-Federal-2018",2019-11-20,"US","US-Federal","donald trump",673300
"US-Federal-2018",2019-11-18,"US","US-Federal","donald trump",673300
"US-Federal-2018",2019-11-11,"US","US-Federal","donald trump",673300
"US-Federal-2018",2019-11-04,"US","US-Federal","donald trump",661600
"US-Federal-2018",2019-10-28,"US","US-Federal","donald trump",643700
"US-Federal-2018",2019-10-21,"US","US-Federal","donald trump",604600
"US-Federal-2018",2019-10-14,"US","US-Federal","tulsi gabbard",545900
"US-Federal-2018",2019-10-07,"US","US-Federal","donald trump",509600
"US-Federal-2018",2019-09-30,"US","US-Federal","joe biden",501600
"US-Federal-2018",2019-09-23,"US","US-Federal","joe biden",487600
"US-Federal-2018",2019-09-16,"US","US-Federal","joe biden",476900
"US-Federal-2018",2019-09-02,"US","US-Federal","joe biden",451900
"US-Federal-2018",2019-08-26,"US","US-Federal","joe biden",436800
"US-Federal-2018",2019-08-19,"US","US-Federal","joe biden",425000
"US-Federal-2018",2019-08-12,"US","US-Federal","joe biden",410500
"US-Federal-2018",2019-08-05,"US","US-Federal","joe biden",383700
"US-Federal-2018",2019-07-29,"US","US-Federal","rick scott",357900
"US-Federal-2018",2019-07-22,"US","US-Federal","rick scott",353400
"US-Federal-2018",2019-07-15,"US","US-Federal","rick scott",345000
"US-Federal-2018",2019-07-08,"US","US-Federal","rick scott",335100
"US-Federal-2018",2019-07-01,"US","US-Federal","rick scott",325900
"US-Federal-2018",2019-06-24,"US","US-Federal","kamala harris",296000
"US-Federal-2018",2019-06-17,"US","US-Federal","kamala harris",295500
"US-Federal-2018",2019-06-10,"US","US-Federal","kamala harris",291600
"US-Federal-2018",2019-06-03,"US","US-Federal","aclu",289100
"US-Federal-2018",2019-05-27,"US","US-Federal","aclu",289100
"US-Federal-2018",2019-05-20,"US","US-Federal","aclu",288900
"US-Federal-2018",2019-05-13,"US","US-Federal","aclu",286300
"US-Federal-2018",2019-05-06,"US","US-Federal","aclu",258300
"US-Federal-2018",2019-04-29,"US","US-Federal","aclu",185200
"US-Federal-2018",2019-04-22,"US","US-Federal","aclu",183900
"US-Federal-2018",2019-04-15,"US","US-Federal","ted cruz",174200
"US-Federal-2018",2019-04-08,"US","US-Federal","vote",167700
"US-Federal-2018",2019-04-01,"US","US-Federal","ted cruz",161500
"US-Federal-2018",2019-03-25,"US","US-Federal","vote",156200
"US-Federal-2018",2019-03-24,"US","US-Federal","vote",155200
"US-Federal-2018",2019-03-18,"US","US-Federal","ted cruz",152400
"US-Federal-2018",2019-03-11,"US","US-Federal","vote",142700
"US-Federal-2018",2019-02-24,"US","US-Federal","heidi heitkamp",136300
"US-Federal-2018",2019-02-18,"US","US-Federal","heidi heitkamp",136300
"US-Federal-2018",2019-02-11,"US","US-Federal","heidi heitkamp",136300
"US-Federal-2018",2019-02-04,"US","US-Federal","heidi heitkamp",136300
"US-Federal-2018",2019-01-28,"US","US-Federal","heidi heitkamp",136300
"US-Federal-2018",2019-01-21,"US","US-Federal","heidi heitkamp",136300
"US-Federal-2018",2019-01-14,"US","US-Federal","heidi heitkamp",136100
"US-Federal-2018",2019-01-07,"US","US-Federal","josh hawley",129500
"US-Federal-2018",2018-12-10,"US","US-Federal","beto",128200
"US-Federal-2018",2018-12-03,"US","US-Federal","josh hawley",129500
"US-Federal-2018",2018-11-26,"US","US-Federal","heidi heitkamp",136300
"US-Federal-2018",2018-11-19,"US","US-Federal","heidi heitkamp",136300
"US-Federal-2018",2018-11-12,"US","US-Federal","heidi heitkamp",136200
"US-Federal-2018",2018-11-05,"US","US-Federal","heidi heitkamp",127600
"US-Federal-2018",2018-10-29,"US","US-Federal","heidi heitkamp",113600
"US-Federal-2018",2018-10-22,"US","US-Federal","heidi heitkamp",92100
"US-Federal-2018",2018-10-15,"US","US-Federal","beto",71800
"US-Federal-2018",2018-10-09,"US","US-Federal","josh hawley",59600
"US-Federal-2018",2018-10-01,"US","US-Federal","bill nelson",49700
"US-Federal-2018",2018-09-24,"US","US-Federal","bill nelson",43800
"US-Federal-2018",2018-09-17,"US","US-Federal","diane black",39500
"US-Federal-2018",2018-09-10,"US","US-Federal","diane black",45600
"US-Federal-2018",2018-09-03,"US","US-Federal","diane black",43700
"US-Federal-2018",2018-08-27,"US","US-Federal","beto o rourke",37300
"US-Federal-2018",2018-08-13,"US","US-Federal","bill nelson",28700
"US-Federal-2018",2019-12-02,"US","US-Federal","elizabeth warren",673300
"US-Federal-2018",2019-11-25,"US","US-Federal","elizabeth warren",673300
"US-Federal-2018",2019-11-20,"US","US-Federal","elizabeth warren",665300
"US-Federal-2018",2019-11-18,"US","US-Federal","elizabeth warren",659100
"US-Federal-2018",2019-11-11,"US","US-Federal","elizabeth warren",628800
"US-Federal-2018",2019-11-04,"US","US-Federal","elizabeth warren",609800
"US-Federal-2018",2019-10-28,"US","US-Federal","elizabeth warren",581900
"US-Federal-2018",2019-10-21,"US","US-Federal","elizabeth warren",567400
"US-Federal-2018",2019-10-14,"US","US-Federal","elizabeth warren",518800
"US-Federal-2018",2019-10-07,"US","US-Federal","elizabeth warren",499100
"US-Federal-2018",2019-09-30,"US","US-Federal","elizabeth warren",400900
"US-Federal-2018",2019-09-23,"US","US-Federal","elizabeth warren",395400
"US-Federal-2018",2019-09-16,"US","US-Federal","elizabeth warren",394500
"US-Federal-2018",2019-09-02,"US","US-Federal","elizabeth warren",388800
"US-Federal-2018",2019-08-26,"US","US-Federal","elizabeth warren",388100
"US-Federal-2018",2019-08-19,"US","US-Federal","elizabeth warren",387400
